2060,120,-1.22
2070,120,-4.42
2080,120,-6.79
2090,120,-8.82
2100,120,-11.21
2110,120,-12.62
2120,120,-13.65
2130,120,-14.73
2140,120,-14.26
2150,120,-13.87
2160,120,-12.38
2170,120,-11.81
2180,120,-11.63
2190,120,-11.64
2200,120,-12.34
2210,120,-14.04
2220,120,-15.73
2230,120,-16.23
2240,120,-16.87
2250,120,-16.89
2260,120,-15.2
2270,120,-14.5
2280,120,-14.37
2290,120,-13.56
2300,120,-13.25
2310,120,-13.45
2320,120,-14.99
2330,120,-15.33
2340,120,-15.57
2350,120,-16.02
2360,120,-16.12
2370,120,-16.7
2380,120,-16.42
2390,120,-15.6
400,150,53.91
410,150,-15.22
420,150,-11.43
430,150,-14.67
440,150,-13.03
450,150,-5.79
460,150,-7.77
470,150,-5.99
480,150,-4.41
490,150,-8.46
500,150,3.56
510,150,-0.34
520,150,-7.79
530,150,-9.81
540,150,3.33
550,150,3.56
560,150,5.64
570,150,4.98
580,150,-0.27
590,150,-1.57
600,150,-1.52
610,150,-1.51
620,150,-0.72
630,150,-0.38
640,150,-0.29
650,150,-0.16
660,150,-2.34
670,150,-0.88
680,150,-1.92
690,150,-0.31
700,150,-0.45
710,150,-0.09
720,150,-0.35
730,150,-3.45
740,150,-2.07
750,150,-0.87
760,150,-0.18
770,150,-0.49
780,150,-0.26
790,150,5.92
800,150,52.85
810,150,44.34
820,150,22.38
830,150,0.75
840,150,-0.47
850,150,-0.46
860,150,-0.44
870,150,-0.19
880,150,-0.35
890,150,-0.27
900,150,-0.45
910,150,-0.62
920,150,-0.74
930,150,-0.07
940,150,-0.19
950,150,-0.65
960,150,-1.02
970,150,-1.21
980,150,-1.27
990,150,-1.32
1000,150,-1.34
1010,150,-1.34
1020,150,-1.34
1030,150,-1.57
1040,150,-1.6
1050,150,-1.53
1060,150,-1.89
1070,150,-1.79
1080,150,1.38
1090,150,0.6
1100,150,0.6
1110,150,0.59
1120,150,0.79
1130,150,0.39
1140,150,0.09
1150,150,0.02
1160,150,-0.28
1170,150,-0.81
1180,150,-128.78
1190,150,1.24
1200,150,3.31
1210,150,2.83
1220,150,3.17
1230,150,3.08
1240,150,2.96
1250,150,3.16
1260,150,2.89
1270,150,2.96
1280,150,3.42
1290,150,3.82
1300,150,4.44
1310,150,4.94
1320,150,4.68
1330,150,4.86
1340,150,4.46
1350,150,4.8
1360,150,4.8
1370,150,4.69
1380,150,5.09
1390,150,4.97
1400,150,5.22
1410,150,5.39
1420,150,6.1
1430,150,6.27
1440,150,5.84
1450,150,5.92
1460,150,6.05
1470,150,5.81
1480,150,5.81
1490,150,6.22
1500,150,5.91
1510,150,5.08
1520,150,4.9
1530,150,5.31
1540,150,5.19
1550,150,5.15
1560,150,6
1570,150,6.31
1580,150,5.7
1590,150,5.3
1600,150,5.43
1610,150,5.48
1620,150,5.75
1630,150,6.34
1640,150,7.09
1650,150,5.92
1660,150,5.5
1670,150,6.21
1680,150,6.86
1690,150,6.48
1700,150,6.62
1710,150,7.84
1720,150,7.84
1730,150,7.75
1740,150,8.15
1750,150,8.58
1760,150,8.66
1770,150,8.37
1780,150,8.18
1790,150,8.76
1800,150,9.26
1810,150,9.97
1820,150,9.91
1830,150,9.84
1840,150,9.83
1850,150,9.86
1860,150,9.65
1870,150,9.58
1880,150,9.71
1890,150,10.07
1900,150,10.72
1910,150,11.54
1920,150,12.26
1930,150,11.92
1940,150,11.33
1950,150,11.68
1960,150,12.29
1970,150,12.97
1980,150,13.17
1990,150,13.05
2000,150,12.89
2010,150,12.44
2020,150,11.17
2030,150,8.9
2040,150,6.54
2050,150,3.72
2060,150,-0.31
2070,150,-3.99
2080,150,-6.86
2090,150,-9.26
2100,150,-11.96
2110,150,-13.79
2120,150,-15.18
2130,150,-16.12
2140,150,-16.07
2150,150,-15.74
2160,150,-13.95
2170,150,-12.91
2180,150,-12.7
2190,150,-12.47
2200,150,-13.2
2210,150,-14.76
2220,150,-16.93
2230,150,-18.05
2240,150,-18.71
2250,150,-19.02
2260,150,-17.21
2270,150,-16.16
2280,150,-15.8
2290,150,-14.96
2300,150,-14.36
2310,150,-14.56
2320,150,-15.95
2330,150,-16.62
2340,150,-16.79
2350,150,-17.26
2360,150,-17.49
2370,150,-18.03
2380,150,-17.95
2390,150,-17.34
400,180,-4.86
410,180,-16.12
420,180,-10.73
430,180,-14.05
440,180,-22.61
450,180,-4.5
460,180,-3.93
470,180,-6.34
480,180,-3.1
490,180,-8.64
500,180,4.74
510,180,2.1
520,180,-6.94
530,180,-8.58
540,180,3.47
550,180,4.17
560,180,6.79
570,180,4.31
580,180,-0.29
590,180,-1.12
600,180,-1.56
610,180,-0.79
620,180,-1.33
630,180,-1.51
640,180,-0.06
650,180,-0.44
660,180,-0.73
670,180,0.84
680,180,5.68
690,180,8.82
700,180,-0.01
710,180,-0.25
720,180,-0.02
730,180,-38.67
740,180,-1.22
750,180,-0.61
760,180,-0.72
770,180,-0.05
780,180,0.09
790,180,7.54
800,180,67.33
810,180,33.05
820,180,25.54
830,180,0.57
840,180,-0.21
850,180,-0.56
860,180,-0.57
870,180,-0.43
880,180,-0.37
890,180,0.01
900,180,-0.42
910,180,-0.43
920,180,-0.51
930,180,-0.34
940,180,-0.26
950,180,-0.3
960,180,-0.96
970,180,-1.22
980,180,-1.28
990,180,-1.32
1000,180,-1.29
1010,180,-1.35
1020,180,-1.56
1030,180,-1.46
1040,180,-1.67
1050,180,-1.51
1060,180,-1.9
1070,180,-2.03
1080,180,1.15
1090,180,0.98
1100,180,0.71
1110,180,0.79
1120,180,0.71
1130,180,0.35
1140,180,0.33
1150,180,0.1
1160,180,-0.17
1170,180,-0.83
1180,180,-136.48
1190,180,1.36
1200,180,3.24
1210,180,3.14
1220,180,3.17
1230,180,2.98
1240,180,3.19
1250,180,3.52
1260,180,2.91
1270,180,3.02
1280,180,3.34
1290,180,4.07
1300,180,4.36
1310,180,4.79
1320,180,4.93
1330,180,5.25
1340,180,4.86
1350,180,5.36
1360,180,5.19
1370,180,4.89
1380,180,5.24
1390,180,5.49
1400,180,5.68
1410,180,5.83
1420,180,6.36
1430,180,6.68
1440,180,7.24
1450,180,6.35
1460,180,6.87
1470,180,6.59
1480,180,6.48
1490,180,6.91
1500,180,6.73
1510,180,5.94
1520,180,5.52
1530,180,6.13
1540,180,5.84
1550,180,5.88
1560,180,6.82
1570,180,6.98
1580,180,6.7
1590,180,6.29
1600,180,6.39
1610,180,6.35
1620,180,6.67
1630,180,7.31
1640,180,8.38
1650,180,7.32
1660,180,6.48
1670,180,7.03
1680,180,8.06
1690,180,7.42
1700,180,7.77
1710,180,8.9
1720,180,9.23
1730,180,8.9
1740,180,9.44
1750,180,9.39
1760,180,9.93
1770,180,9.59
1780,180,9.42
1790,180,9.84
1800,180,10.73
1810,180,11.12
1820,180,11.18
1830,180,10.91
1840,180,10.76
1850,180,10.78
1860,180,10.64
1870,180,10.5
1880,180,10.73
1890,180,11.13
1900,180,11.72
1910,180,12.6
1920,180,13.31
1930,180,12.96
1940,180,12.42
1950,180,12.55
1960,180,13.27
1970,180,13.94
1980,180,14.31
1990,180,14.05
2000,180,13.8
2010,180,13.28
2020,180,12.3
2030,180,9.77
2040,180,7.57
2050,180,4.51
2060,180,0.38
2070,180,-3.74
2080,180,-6.83
2090,180,-9.44
2100,180,-12.6
2110,180,-14.45
2120,180,-15.89
2130,180,-16.99
2140,180,-17.09
2150,180,-16.54
2160,180,-14.85
2170,180,-13.74
2180,180,-13.25
2190,180,-13.08
2200,180,-13.66
2210,180,-15.42
2220,180,-17.73
2230,180,-18.93
2240,180,-19.81
2250,180,-20.09
2260,180,-18.44
2270,180,-17.23
2280,180,-16.82
2290,180,-15.71
2300,180,-15.23
2310,180,-15.35
2320,180,-16.75
2330,180,-17.34
2340,180,-17.47
2350,180,-18.03
2360,180,-18.47
2370,180,-18.96
2380,180,-18.95
2390,180,-18.28
400,210,3.76
410,210,-15.6
420,210,-12.34
430,210,-14
440,210,-12.81
450,210,-3.22
460,210,-5.61
470,210,-7.03
480,210,-0.82
490,210,-4.55
500,210,2.96
510,210,-4.5
520,210,-7.3
530,210,-9.14
540,210,3.23
550,210,4
560,210,8.1
570,210,4.17
580,210,0.33
590,210,-1.58
600,210,-1.55
610,210,-1.11
620,210,0.25
630,210,-3.01
640,210,-2.09
650,210,0.08
660,210,2.73
670,210,0.19
680,210,-0.02
690,210,-0.29
700,210,0.2
710,210,-0.39
720,210,-0.19
730,210,1.11
740,210,1.83
750,210,-0.55
760,210,-0.38
770,210,-0.21
780,210,-0.24
790,210,17.23
800,210,72.64
810,210,32.1
820,210,21.4
830,210,0.05
840,210,-0.66
850,210,-0.01
860,210,-0.51
870,210,-0.07
880,210,0.06
890,210,-0.69
900,210,-0.51
910,210,-1.05
920,210,-0.55
930,210,-0.28
940,210,-0.29
950,210,-0.14
960,210,-0.95
970,210,-1.14
980,210,-1.24
990,210,-1.32
1000,210,-1.14
1010,210,-1.15
1020,210,-1.58
1030,210,-1.39
1040,210,-1.63
1050,210,-1.52
1060,210,-1.75
1070,210,-2.02
1080,210,1.04
1090,210,1.17
1100,210,0.85
1110,210,0.91
1120,210,0.52
1130,210,0.3
1140,210,0.28
1150,210,0.37
1160,210,0.18
1170,210,-0.74
1180,210,-117.7
1190,210,1.77
1200,210,3.27
1210,210,3.21
1220,210,3.47
1230,210,3.38
1240,210,3.84
1250,210,2.97
1260,210,2.86
1270,210,3.23
1280,210,3.87
1290,210,4.11
1300,210,4.64
1310,210,5.48
1320,210,5.88
1330,210,5.46
1340,210,5.23
1350,210,5.53
1360,210,5.49
1370,210,5.03
1380,210,5.6
1390,210,5.81
1400,210,5.87
1410,210,6.27
1420,210,6.89
1430,210,7.65
1440,210,7.52
1450,210,6.95
1460,210,7.02
1470,210,7.04
1480,210,7.34
1490,210,7.54
1500,210,7.25
1510,210,6.33
1520,210,6.38
1530,210,6.61
1540,210,6.48
1550,210,6.28
1560,210,7.57
1570,210,7.76
1580,210,7.5
1590,210,6.77
1600,210,6.89
1610,210,6.96
1620,210,7.02
1630,210,8.09
1640,210,9.15
1650,210,7.95
1660,210,7.07
1670,210,7.85
1680,210,8.61
1690,210,7.95
1700,210,7.96
1710,210,9.73
1720,210,9.91
1730,210,9.92
1740,210,10.13
1750,210,10.2
1760,210,10.41
1770,210,10.56
1780,210,10.16
1790,210,10.75
1800,210,11.47
1810,210,12.01
1820,210,11.99
1830,210,11.74
1840,210,11.5
1850,210,11.69
1860,210,11.13
1870,210,11.36
1880,210,11.43
1890,210,11.88
1900,210,12.5
1910,210,13.31
1920,210,13.97
1930,210,13.83
1940,210,13.19
1950,210,13.15
1960,210,13.91
1970,210,14.92
1980,210,15.21
1990,210,14.87
2000,210,14.68
2010,210,14.29
2020,210,13
2030,210,10.62
2040,210,8.15
2050,210,5.04
2060,210,0.68
2070,210,-3.62
2080,210,-6.96
2090,210,-9.59
2100,210,-12.93
2110,210,-15.02
2120,210,-16.42
2130,210,-17.63
2140,210,-17.61
2150,210,-17.37
2160,210,-15.54
2170,210,-14.35
2180,210,-13.94
2190,210,-13.57
2200,210,-14.29
2210,210,-16.01
2220,210,-18.25
2230,210,-19.61
2240,210,-20.49
2250,210,-20.92
2260,210,-19.33
2270,210,-18.07
2280,210,-17.49
2290,210,-16.47
2300,210,-15.86
2310,210,-15.83
2320,210,-17.32
2330,210,-17.92
2340,210,-17.99
2350,210,-18.56
2360,210,-19.03
2370,210,-19.68
2380,210,-19.73
2390,210,-19.08
400,240,-150.55
410,240,-18.94
420,240,-10.56
430,240,-13.37
440,240,-15.11
450,240,-4.44
460,240,-4.99
470,240,-4.15
480,240,-1.79
490,240,-2.52
500,240,0.48
510,240,0.32
520,240,-8.09
530,240,-9.64
540,240,2.75
550,240,3.28
560,240,8.79
570,240,3.01
580,240,0.49
590,240,-1.56
600,240,-1.46
610,240,-0.79
620,240,-0.73
630,240,0.15
640,240,-0.65
650,240,1.73
660,240,-0.89
670,240,-2.2
680,240,0.09
690,240,0.3
700,240,-0.11
710,240,0.05
720,240,0.07
730,240,8.77
740,240,4.32
750,240,-0.33
760,240,0.11
770,240,0.05
780,240,0.07
790,240,19.17
800,240,71.37
810,240,39.36
820,240,20.27
830,240,0.11
840,240,0.07
850,240,-1.09
860,240,-0.17
870,240,-0.59
880,240,-0.46
890,240,-0.09
900,240,-0.45
910,240,-0.38
920,240,-0.47
930,240,-0.31
940,240,-0.44
950,240,-0.33
960,240,-0.99
970,240,-1.18
980,240,-1.13
990,240,-1.31
1000,240,-1.25
1010,240,-1.28
1020,240,-1.59
1030,240,-1.36
1040,240,-1.67
1050,240,-1.54
1060,240,-1.73
1070,240,-2.14
1080,240,0.95
1090,240,0.8
1100,240,0.92
1110,240,0.6
1120,240,0.27
1130,240,0.59
1140,240,0.12
1150,240,0.43
1160,240,0.02
1170,240,-1
1180,240,-89.13
1190,240,2.52
1200,240,3.31
1210,240,3.16
1220,240,3.57
1230,240,3.63
1240,240,3.59
1250,240,3.29
1260,240,3.5
1270,240,3.47
1280,240,3.95
1290,240,4.32
1300,240,5.18
1310,240,5.9
1320,240,5.89
1330,240,5.64
1340,240,5.29
1350,240,5.62
1360,240,5.72
1370,240,5.54
1380,240,5.94
1390,240,6.21
1400,240,6.49
1410,240,6.66
1420,240,7.2
1430,240,8.11
1440,240,8.15
1450,240,7.79
1460,240,7.76
1470,240,7.59
1480,240,7.56
1490,240,7.94
1500,240,7.78
1510,240,6.71
1520,240,6.6
1530,240,7.29
1540,240,7.09
1550,240,6.99
1560,240,8.07
1570,240,8.16
1580,240,8.04
1590,240,7.32
1600,240,7.34
1610,240,7.78
1620,240,7.71
1630,240,8.5
1640,240,9.79
1650,240,8.83
